m_val,a_val,dC_dr
-1.90453,9.46746,-0.00239877
-1.8484,9.46746,-0.00234187
-1.7737,9.46746,-0.00207717
-1.67779,9.46746,-0.00182651
-1.55801,9.46746,-0.00172425
-1.41171,9.46746,-0.00147367
-1.23624,9.46746,-0.0012362
-1.02894,9.46746,-0.00100841
-0.787172,9.46746,-0.000780871
-0.508275,9.46746,-0.00056712
-0.189598,9.46746,-0.00035819
0.17151,9.46746,-0.000150656
0.577701,9.46746,5.69835e-05
1.03163,9.46746,0.000265983
1.53594,9.46746,0.000501367
2.09329,9.46746,0.000725226
2.70634,9.46746,0.000952744
3.37773,9.46746,0.00118494
4.11011,9.46746,0.00142279
4.90614,9.46746,0.0016672
5.76846,9.46746,0.00191904
6.69974,9.46746,0.00217917
7.70262,9.46746,0.00244839
8.77976,9.46746,0.00272749
9.9338,9.46746,0.00301725
11.1674,9.46746,0.0033184
12.4832,9.46746,0.00363167
13.8839,9.46746,0.0039578
15.3721,9.46746,0.00429749
16.9504,9.46746,0.00465143
18.6216,9.46746,0.00502032
20.3883,9.46746,0.00540483
22.253,9.46746,0.00580566
24.2186,9.46746,0.00622346
26.2875,9.46746,0.00665891
28.4626,9.46746,0.00711268
30.7464,9.46746,0.00758543
33.1415,9.46746,0.00807781
35.6507,9.46746,0.00859048
38.2766,9.46746,0.0091241
41.0218,9.46746,0.00967931
43.889,9.46746,0.0102568
46.8809,9.46746,0.0108571
50,9.46746,0.011481
-2,11.1111,-0.00274074
-1.99956,11.1111,-0.00274024
-1.99646,11.1111,-0.0027368
-1.98807,11.1111,-0.00272745
-1.97171,11.1111,-0.00270924
-1.94475,11.1111,-0.00243955
-1.90453,11.1111,-0.00239877
-1.8484,11.1111,-0.00234187
-1.7737,11.1111,-0.00207717
-1.67779,11.1111,-0.00182651
-1.55801,11.1111,-0.00172425
-1.41171,11.1111,-0.00147367
-1.23624,11.1111,-0.0012362
-1.02894,11.1111,-0.00100841
-0.787172,11.1111,-0.000780871
-0.508275,11.1111,-0.00056712
-0.189598,11.1111,-0.00035819
0.17151,11.1111,-0.000150656
0.577701,11.1111,5.69835e-05
1.03163,11.1111,0.000265983
1.53594,11.1111,0.000501367
2.09329,11.1111,0.000725226
2.70634,11.1111,0.000952744
3.37773,11.1111,0.00118494
4.11011,11.1111,0.00142279
4.90614,11.1111,0.0016672
5.76846,11.1111,0.00191904
6.69974,11.1111,0.00217917
7.70262,11.1111,0.00244839
8.77976,11.1111,0.00272749
9.9338,11.1111,0.00301725
11.1674,11.1111,0.0033184
12.4832,11.1111,0.00363167
13.8839,11.1111,0.0039578
15.3721,11.1111,0.00429749
16.9504,11.1111,0.00465143
18.6216,11.1111,0.00502032
20.3883,11.1111,0.00540483
22.253,11.1111,0.00580566
24.2186,11.1111,0.00622346
26.2875,11.1111,0.00665891
28.4626,11.1111,0.00711268
30.7464,11.1111,0.00758543
33.1415,11.1111,0.00807781
35.6507,11.1111,0.00859048
38.2766,11.1111,0.0091241
41.0218,11.1111,0.00967931
43.889,11.1111,0.0102568
46.8809,11.1111,0.0108571
50,11.1111,0.011481
-2,12.8863,-0.00274074
-1.99956,12.8863,-0.00274024
-1.99646,12.8863,-0.0027368
-1.98807,12.8863,-0.00272745
-1.97171,12.8863,-0.00270924
-1.94475,12.8863,-0.00243955
-1.90453,12.8863,-0.00239877
-1.8484,12.8863,-0.00234187
-1.7737,12.8863,-0.00207717
-1.67779,12.8863,-0.00182651
-1.55801,12.8863,-0.00172425
-1.41171,12.8863,-0.00147367
-1.23624,12.8863,-0.0012362
-1.02894,12.8863,-0.00100841
-0.787172,12.8863,-0.000780871
-0.508275,12.8863,-0.00056712
-0.189598,12.8863,-0.00035819
0.17151,12.8863,-0.000150656
0.577701,12.8863,5.69835e-05
1.03163,12.8863,0.000265983
1.53594,12.8863,0.000501367
2.09329,12.8863,0.000725226
2.70634,12.8863,0.000952744
3.37773,12.8863,0.00118494
4.11011,12.8863,0.00142279
4.90614,12.8863,0.0016672
5.76846,12.8863,0.00191904
6.69974,12.8863,0.00217917
7.70262,12.8863,0.00244839
8.77976,12.8863,0.00272749
9.9338,12.8863,0.00301725
11.1674,12.8863,0.0033184
12.4832,12.8863,0.00363167
13.8839,12.8863,0.0039578
15.3721,12.8863,0.00429749
16.9504,12.8863,0.00465143
18.6216,12.8863,0.00502032
20.3883,12.8863,0.00540483
22.253,12.8863,0.00580566
24.2186,12.8863,0.00622346
26.2875,12.8863,0.00665891
28.4626,12.8863,0.00711268
30.7464,12.8863,0.00758543
33.1415,12.8863,0.00807781
35.6507,12.8863,0.00859048
38.2766,12.8863,0.0091241
41.0218,12.8863,0.00967931
43.889,12.8863,0.0102568
46.8809,12.8863,0.0108571
50,12.8863,0.011481
-2,14.7929,-0.00274074
-1.99956,14.7929,-0.00274024
-1.99646,14.7929,-0.0027368
-1.98807,14.7929,-0.00272745
-1.97171,14.7929,-0.00270924
-1.94475,14.7929,-0.00243955
-1.90453,14.7929,-0.00239877
-1.8484,14.7929,-0.00234187
-1.7737,14.7929,-0.00207717
-1.67779,14.7929,-0.00182651
-1.55801,14.7929,-0.00172425
-1.41171,14.7929,-0.00147367
-1.23624,14.7929,-0.0012362
-1.02894,14.7929,-0.00100841
-0.787172,14.7929,-0.000780871
-0.508275,14.7929,-0.00056712
-0.189598,14.7929,-0.00035819
0.17151,14.7929,-0.000150656
0.577701,14.7929,5.69835e-05
1.03163,14.7929,0.000265983
1.53594,14.7929,0.000501367
2.09329,14.7929,0.000725226
2.70634,14.7929,0.000952744
3.37773,14.7929,0.00118494
4.11011,14.7929,0.00142279
4.90614,14.7929,0.0016672
5.76846,14.7929,0.00191904
6.69974,14.7929,0.00217917
7.70262,14.7929,0.00244839
8.77976,14.7929,0.00272749
9.9338,14.7929,0.00301725
11.1674,14.7929,0.0033184
12.4832,14.7929,0.00363167
13.8839,14.7929,0.0039578
15.3721,14.7929,0.00429749
16.9504,14.7929,0.00465143
18.6216,14.7929,0.00502032
20.3883,14.7929,0.00540483
22.253,14.7929,0.00580566
24.2186,14.7929,0.00622346
26.2875,14.7929,0.00665891
28.4626,14.7929,0.00711268
30.7464,14.7929,0.00758543
33.1415,14.7929,0.00807781
35.6507,14.7929,0.00859048
38.2766,14.7929,0.0091241
41.0218,14.7929,0.00967931
43.889,14.7929,0.0102568
46.8809,14.7929,0.0108571
50,14.7929,0.011481
-2,16.831,-0.00274074
-1.99956,16.831,-0.00274024
-1.99646,16.831,-0.0027368
-1.98807,16.831,-0.00272745
-1.97171,16.831,-0.00270924
-1.94475,16.831,-0.00243955
-1.90453,16.831,-0.00239877
-1.8484,16.831,-0.00234187
-1.7737,16.831,-0.00207717
-1.67779,16.831,-0.00182651
-1.55801,16.831,-0.00172425
-1.41171,16.831,-0.00147367
-1.23624,16.831,-0.0012362
-1.02894,16.831,-0.00100841
-0.787172,16.831,-0.000780871
-0.508275,16.831,-0.00056712
-0.189598,16.831,-0.00035819
0.17151,16.831,-0.000150656
0.577701,16.831,5.69835e-05
1.03163,16.831,0.000265983
1.53594,16.831,0.000501367
2.09329,16.831,0.000725226
2.70634,16.831,0.000952744
3.37773,16.831,0.00118494
4.11011,16.831,0.00142279
4.90614,16.831,0.0016672
5.76846,16.831,0.00191904
6.69974,16.831,0.00217917
7.70262,16.831,0.00244839
8.77976,16.831,0.00272749
9.9338,16.831,0.00301725
11.1674,16.831,0.0033184
12.4832,16.831,0.00363167
13.8839,16.831,0.0039578
15.3721,16.831,0.00429749
16.9504,16.831,0.00465143
18.6216,16.831,0.00502032
20.3883,16.831,0.00540483
22.253,16.831,0.00580566
24.2186,16.831,0.00622346
26.2875,16.831,0.00665891
28.4626,16.831,0.00711268
30.7464,16.831,0.00758543
33.1415,16.831,0.00807781
35.6507,16.831,0.00859048
38.2766,16.831,0.0091241
41.0218,16.831,0.00967931
43.889,16.831,0.0102568
46.8809,16.831,0.0108571
50,16.831,0.011481
-2,19.0007,-0.00274074
-1.99956,19.0007,-0.00274024
-1.99646,19.0007,-0.0027368
-1.98807,19.0007,-0.00272745
-1.97171,19.0007,-0.00270924
-1.94475,19.0007,-0.00243955
-1.90453,19.0007,-0.00239877
-1.8484,19.0007,-0.00234187
-1.7737,19.0007,-0.00207717
-1.67779,19.0007,-0.00182651
-1.55801,19.0007,-0.00172425
-1.41171,19.0007,-0.00147367
-1.23624,19.0007,-0.0012362
-1.02894,19.0007,-0.00100841
-0.787172,19.0007,-0.000780871
-0.508275,19.0007,-0.00056712
-0.189598,19.0007,-0.00035819
0.17151,19.0007,-0.000150656
0.577701,19.0007,5.69835e-05
1.03163,19.0007,0.000265983
1.53594,19.0007,0.000501367
2.09329,19.0007,0.000725226
2.70634,19.0007,0.000952744
3.37773,19.0007,0.00118494
4.11011,19.0007,0.00142279
4.90614,19.0007,0.0016672
5.76846,19.0007,0.00191904
6.69974,19.0007,0.00217917
7.70262,19.0007,0.00244839
8.77976,19.0007,0.00272749
9.9338,19.0007,0.00301725
11.1674,19.0007,0.0033184
12.4832,19.0007,0.00363167
13.8839,19.0007,0.0039578
15.3721,19.0007,0.00429749
16.9504,19.0007,0.00465143
18.6216,19.0007,0.00502032
20.3883,19.0007,0.00540483
22.253,19.0007,0.00580566
24.2186,19.0007,0.00622346
26.2875,19.0007,0.00665891
28.4626,19.0007,0.00711268
30.7464,19.0007,0.00758543
33.1415,19.0007,0.00807781
35.6507,19.0007,0.00859048
38.2766,19.0007,0.0091241
41.0218,19.0007,0.00967931
43.889,19.0007,0.0102568
46.8809,19.0007,0.0108571
50,19.0007,0.011481
-2,21.3018,-0.00274074
-1.99956,21.3018,-0.00274024
-1.99646,21.3018,-0.0027368
-1.98807,21.3018,-0.00272745
-1.97171,21.3018,-0.00270924
-1.94475,21.3018,-0.00243955
-1.90453,21.3018,-0.00239877
-1.8484,21.3018,-0.00234187
-1.7737,21.3018,-0.00207717
-1.67779,21.3018,-0.00182651
-1.55801,21.3018,-0.00172425
-1.41171,21.3018,-0.00147367
-1.23624,21.3018,-0.0012362
-1.02894,21.3018,-0.00100841
-0.787172,21.3018,-0.000780871
-0.508275,21.3018,-0.00056712
-0.189598,21.3018,-0.00035819
0.17151,21.3018,-0.000150656
0.577701,21.3018,5.69835e-05
1.03163,21.3018,0.000265983
1.53594,21.3018,0.000501367
2.09329,21.3018,0.000725226
2.70634,21.3018,0.000952744
3.37773,21.3018,0.00118494
4.11011,21.3018,0.00142279
4.90614,21.3018,0.0016672
5.76846,21.3018,0.00191904
6.69974,21.3018,0.00217917
7.70262,21.3018,0.00244839
8.77976,21.3018,0.00272749
9.9338,21.3018,0.00301725
11.1674,21.3018,0.0033184
12.4832,21.3018,0.00363167
13.8839,21.3018,0.0039578
15.3721,21.3018,0.00429749
16.9504,21.3018,0.00465143
18.6216,21.3018,0.00502032
20.3883,21.3018,0.00540483
22.253,21.3018,0.00580566
24.2186,21.3018,0.00622346
26.2875,21.3018,0.00665891
28.4626,21.3018,0.00711268
30.7464,21.3018,0.00758543
33.1415,21.3018,0.00807781
35.6507,21.3018,0.00859048
38.2766,21.3018,0.0091241
41.0218,21.3018,0.00967931
43.889,21.3018,0.0102568
46.8809,21.3018,0.0108571
50,21.3018,0.011481
-2,23.7344,-0.00274074
-1.99956,23.7344,-0.00274024
-1.99646,23.7344,-0.0027368
-1.98807,23.7344,-0.00272745
-1.97171,23.7344,-0.00270924
-1.94475,23.7344,-0.00243955
-1.90453,23.7344,-0.00239877
-1.8484,23.7344,-0.00234187
-1.7737,23.7344,-0.00207717
-1.67779,23.7344,-0.00182651
-1.55801,23.7344,-0.00172425
-1.41171,23.7344,-0.00147367
-1.23624,23.7344,-0.0012362
-1.02894,23.7344,-0.00100841
-0.787172,23.7344,-0.000780871
-0.508275,23.7344,-0.00056712
-0.189598,23.7344,-0.00035819
0.17151,23.7344,-0.000150656
0.577701,23.7344,5.69835e-05
1.03163,23.7344,0.000265983
1.53594,23.7344,0.000501367
2.09329,23.7344,0.000725226
2.70634,23.7344,0.000952744
3.37773,23.7344,0.00118494
4.11011,23.7344,0.00142279
4.90614,23.7344,0.0016672
5.76846,23.7344,0.00191904
6.69974,23.7344,0.00217917
7.70262,23.7344,0.00244839
8.77976,23.7344,0.00272749
9.9338,23.7344,0.00301725
11.1674,23.7344,0.0033184
12.4832,23.7344,0.00363167
13.8839,23.7344,0.0039578
15.3721,23.7344,0.00429749
16.9504,23.7344,0.00465143
18.6216,23.7344,0.00502032
20.3883,23.7344,0.00540483
22.253,23.7344,0.00580566
24.2186,23.7344,0.00622346
26.2875,23.7344,0.00665891
28.4626,23.7344,0.00711268
30.7464,23.7344,0.00758543
33.1415,23.7344,0.00807781
35.6507,23.7344,0.00859048
38.2766,23.7344,0.0091241
41.0218,23.7344,0.00967931
43.889,23.7344,0.0102568
46.8809,23.7344,0.0108571
50,23.7344,0.011481
-2,26.2985,-0.00274074
-1.99956,26.2985,-0.00274024
-1.99646,26.2985,-0.0027368
-1.98807,26.2985,-0.00272745
-1.97171,26.2985,-0.00270924
-1.94475,26.2985,-0.00243955
-1.90453,26.2985,-0.00239877
-1.8484,26.2985,-0.00234187
-1.7737,26.2985,-0.00207717
-1.67779,26.2985,-0.00182651
-1.55801,26.2985,-0.00172425
-1.41171,26.2985,-0.00147367
-1.23624,26.2985,-0.0012362
-1.02894,26.2985,-0.00100841
-0.787172,26.2985,-0.000780871
-0.508275,26.2985,-0.00056712
-0.189598,26.2985,-0.00035819
0.17151,26.2985,-0.000150656
0.577701,26.2985,5.69835e-05
1.03163,26.2985,0.000265983
1.53594,26.2985,0.000501367
2.09329,26.2985,0.000725226
2.70634,26.2985,0.000952744
3.37773,26.2985,0.00118494
4.11011,26.2985,0.00142279
4.90614,26.2985,0.0016672
5.76846,26.2985,0.00191904
6.69974,26.2985,0.00217917
7.70262,26.2985,0.00244839
8.77976,26.2985,0.00272749
9.9338,26.2985,0.00301725
11.1674,26.2985,0.0033184
12.4832,26.2985,0.00363167
13.8839,26.2985,0.0039578
15.3721,26.2985,0.00429749
16.9504,26.2985,0.00465143
18.6216,26.2985,0.00502032
20.3883,26.2985,0.00540483
22.253,26.2985,0.00580566
24.2186,26.2985,0.00622346
26.2875,26.2985,0.00665891
28.4626,26.2985,0.00711268
30.7464,26.2985,0.00758543
33.1415,26.2985,0.00807781
35.6507,26.2985,0.00859048
38.2766,26.2985,0.0091241
41.0218,26.2985,0.00967931
43.889,26.2985,0.0102568
46.8809,26.2985,0.0108571
50,26.2985,0.011481
-2,28.9941,-0.00274074
-1.99956,28.9941,-0.00274024
-1.99646,28.9941,-0.0027368
-1.98807,28.9941,-0.00272745
-1.97171,28.9941,-0.00270924
-1.94475,28.9941,-0.00243955
-1.90453,28.9941,-0.00239877
-1.8484,28.9941,-0.00234187
-1.7737,28.9941,-0.00207717
-1.67779,28.9941,-0.00182651
-1.55801,28.9941,-0.00172425
-1.41171,28.9941,-0.00147367
-1.23624,28.9941,-0.0012362
-1.02894,28.9941,-0.00100841
-0.787172,28.9941,-0.000780871
-0.508275,28.9941,-0.00056712
-0.189598,28.9941,-0.00035819
0.17151,28.9941,-0.000150656
0.577701,28.9941,5.69835e-05
1.03163,28.9941,0.000265983
1.53594,28.9941,0.000501367
2.09329,28.9941,0.000725226
2.70634,28.9941,0.000952744
3.37773,28.9941,0.00118494
4.11011,28.9941,0.00142279
4.90614,28.9941,0.0016672
5.76846,28.9941,0.00191904
6.69974,28.9941,0.00217917
7.70262,28.9941,0.00244839
8.77976,28.9941,0.00272749
9.9338,28.9941,0.00301725
11.1674,28.9941,0.0033184
12.4832,28.9941,0.00363167
13.8839,28.9941,0.0039578
15.3721,28.9941,0.00429749
16.9504,28.9941,0.00465143
18.6216,28.9941,0.00502032
20.3883,28.9941,0.00540483
22.253,28.9941,0.00580566
24.2186,28.9941,0.00622346
26.2875,28.9941,0.00665891
28.4626,28.9941,0.00711268
30.7464,28.9941,0.00758543
33.1415,28.9941,0.00807781
35.6507,28.9941,0.00859048
38.2766,28.9941,0.0091241
41.0218,28.9941,0.00967931
43.889,28.9941,0.0102568
46.8809,28.9941,0.0108571
50,28.9941,0.011481
-2,31.8212,-0.00274074
-1.99956,31.8212,-0.00274024
-1.99646,31.8212,-0.0027368
-1.98807,31.8212,-0.00272745
-1.97171,31.8212,-0.00270924
-1.94475,31.8212,-0.00243955
-1.90453,31.8212,-0.00239877
-1.8484,31.8212,-0.00234187
-1.7737,31.8212,-0.00207717
-1.67779,31.8212,-0.00182651
-1.55801,31.8212,-0.00172425
-1.41171,31.8212,-0.00147367
-1.23624,31.8212,-0.0012362
-1.02894,31.8212,-0.00100841
-0.787172,31.8212,-0.000780871
-0.508275,31.8212,-0.00056712
-0.189598,31.8212,-0.00035819
0.17151,31.8212,-0.000150656
0.577701,31.8212,5.69835e-05
1.03163,31.8212,0.000265983
1.53594,31.8212,0.000501367
2.09329,31.8212,0.000725226
2.70634,31.8212,0.000952744
3.37773,31.8212,0.00118494
4.11011,31.8212,0.00142279
4.90614,31.8212,0.0016672
5.76846,31.8212,0.00191904
6.69974,31.8212,0.00217917
7.70262,31.8212,0.00244839
8.77976,31.8212,0.00272749
9.9338,31.8212,0.00301725
11.1674,31.8212,0.0033184
12.4832,31.8212,0.00363167
13.8839,31.8212,0.0039578
15.3721,31.8212,0.00429749
16.9504,31.8212,0.00465143
18.6216,31.8212,0.00502032
20.3883,31.8212,0.00540483
22.253,31.8212,0.00580566
24.2186,31.8212,0.00622346
26.2875,31.8212,0.00665891
28.4626,31.8212,0.00711268
30.7464,31.8212,0.00758543
33.1415,31.8212,0.00807781
35.6507,31.8212,0.00859048
38.2766,31.8212,0.0091241
41.0218,31.8212,0.00967931
43.889,31.8212,0.0102568
46.8809,31.8212,0.0108571
50,31.8212,0.011481
-2,34.7798,-0.00274074
-1.99956,34.7798,-0.00274024
-1.99646,34.7798,-0.0027368
-1.98807,34.7798,-0.00272745
-1.97171,34.7798,-0.00270924
-1.94475,34.7798,-0.00243955
-1.90453,34.7798,-0.00239877
-1.8484,34.7798,-0.00234187
-1.7737,34.7798,-0.00207717
-1.67779,34.7798,-0.00182651
-1.55801,34.7798,-0.00172425
-1.41171,34.7798,-0.00147367
-1.23624,34.7798,-0.0012362
-1.02894,34.7798,-0.00100841
-0.787172,34.7798,-0.000780871
-0.508275,34.7798,-0.00056712
-0.189598,34.7798,-0.00035819
0.17151,34.7798,-0.000150656
0.577701,34.7798,5.69835e-05
1.03163,34.7798,0.000265983
1.53594,34.7798,0.000501367
2.09329,34.7798,0.000725226
2.70634,34.7798,0.000952744
3.37773,34.7798,0.00118494
4.11011,34.7798,0.00142279
4.90614,34.7798,0.0016672
5.76846,34.7798,0.00191904
6.69974,34.7798,0.00217917
7.70262,34.7798,0.00244839
8.77976,34.7798,0.00272749
9.9338,34.7798,0.00301725
11.1674,34.7798,0.0033184
12.4832,34.7798,0.00363167
13.8839,34.7798,0.0039578
15.3721,34.7798,0.00429749
16.9504,34.7798,0.00465143
18.6216,34.7798,0.00502032
20.3883,34.7798,0.00540483
22.253,34.7798,0.00580566
24.2186,34.7798,0.00622346
26.2875,34.7798,0.00665891
28.4626,34.7798,0.00711268
30.7464,34.7798,0.00758543
33.1415,34.7798,0.00807781
35.6507,34.7798,0.00859048
38.2766,34.7798,0.0091241
41.0218,34.7798,0.00967931
43.889,34.7798,0.0102568
46.8809,34.7798,0.0108571
50,34.7798,0.011481
-2,37.8698,-0.00274074
-1.99956,37.8698,-0.00274024
-1.99646,37.8698,-0.0027368
-1.98807,37.8698,-0.00272745
-1.97171,37.8698,-0.00270924
-1.94475,37.8698,-0.00243955
-1.90453,37.8698,-0.00239877
-1.8484,37.8698,-0.00234187
-1.7737,37.8698,-0.00207717
-1.67779,37.8698,-0.00182651
-1.55801,37.8698,-0.00172425
-1.41171,37.8698,-0.00147367
-1.23624,37.8698,-0.0012362
-1.02894,37.8698,-0.00100841
-0.787172,37.8698,-0.000780871
-0.508275,37.8698,-0.00056712
-0.189598,37.8698,-0.00035819
0.17151,37.8698,-0.000150656
0.577701,37.8698,5.69835e-05
1.03163,37.8698,0.000265983
1.53594,37.8698,0.000501367
2.09329,37.8698,0.000725226
2.70634,37.8698,0.000952744
3.37773,37.8698,0.00118494
4.11011,37.8698,0.00142279
4.90614,37.8698,0.0016672
5.76846,37.8698,0.00191904
6.69974,37.8698,0.00217917
7.70262,37.8698,0.00244839
8.77976,37.8698,0.00272749
9.9338,37.8698,0.00301725
11.1674,37.8698,0.0033184
12.4832,37.8698,0.00363167
13.8839,37.8698,0.0039578
15.3721,37.8698,0.00429749
16.9504,37.8698,0.00465143
18.6216,37.8698,0.00502032
20.3883,37.8698,0.00540483
22.253,37.8698,0.00580566
24.2186,37.8698,0.00622346
26.2875,37.8698,0.00665891
28.4626,37.8698,0.00711268
30.7464,37.8698,0.00758543
33.1415,37.8698,0.00807781
35.6507,37.8698,0.00859048
38.2766,37.8698,0.0091241
41.0218,37.8698,0.00967931
43.889,37.8698,0.0102568
46.8809,37.8698,0.0108571
50,37.8698,0.011481
-2,41.0914,-0.00274074
-1.99956,41.0914,-0.00274024
-1.99646,41.0914,-0.0027368
-1.98807,41.0914,-0.00272745
-1.97171,41.0914,-0.00270924
-1.94475,41.0914,-0.00243955
-1.90453,41.0914,-0.00239877
-1.8484,41.0914,-0.00234187
-1.7737,41.0914,-0.00207717
-1.67779,41.0914,-0.00182651
-1.55801,41.0914,-0.00172425
-1.41171,41.0914,-0.00147367
-1.23624,41.0914,-0.0012362
-1.02894,41.0914,-0.00100841
-0.787172,41.0914,-0.000780871
-0.508275,41.0914,-0.00056712
-0.189598,41.0914,-0.00035819
0.17151,41.0914,-0.000150656
0.577701,41.0914,5.69835e-05
1.03163,41.0914,0.000265983
1.53594,41.0914,0.000501367
2.09329,41.0914,0.000725226
2.70634,41.0914,0.000952744
3.37773,41.0914,0.00118494
4.11011,41.0914,0.00142279
4.90614,41.0914,0.0016672
5.76846,41.0914,0.00191904
6.69974,41.0914,0.00217917
7.70262,41.0914,0.00244839
8.77976,41.0914,0.00272749
9.9338,41.0914,0.00301725
11.1674,41.0914,0.0033184
12.4832,41.0914,0.00363167
13.8839,41.0914,0.0039578
15.3721,41.0914,0.00429749
16.9504,41.0914,0.00465143
18.6216,41.0914,0.00502032
20.3883,41.0914,0.00540483
22.253,41.0914,0.00580566
24.2186,41.0914,0.00622346
26.2875,41.0914,0.00665891
28.4626,41.0914,0.00711268
30.7464,41.0914,0.00758543
33.1415,41.0914,0.00807781
35.6507,41.0914,0.00859048
38.2766,41.0914,0.0091241
41.0218,41.0914,0.00967931
43.889,41.0914,0.0102568
46.8809,41.0914,0.0108571
50,41.0914,0.011481
-2,44.4444,-0.00274074
-1.99956,44.4444,-0.00274024
-1.99646,44.4444,-0.0027368
-1.98807,44.4444,-0.00272745
-1.97171,44.4444,-0.00270924
-1.94475,44.4444,-0.00243955
-1.90453,44.4444,-0.00239877
-1.8484,44.4444,-0.00234187
-1.7737,44.4444,-0.00207717
-1.67779,44.4444,-0.00182651
-1.55801,44.4444,-0.00172425
-1.41171,44.4444,-0.00147367
-1.23624,44.4444,-0.0012362
-1.02894,44.4444,-0.00100841
-0.787172,44.4444,-0.000780871
-0.508275,44.4444,-0.00056712
-0.189598,44.4444,-0.00035819
0.17151,44.4444,-0.000150656
0.577701,44.4444,5.69835e-05
1.03163,44.4444,0.000265983
1.53594,44.4444,0.000501367
2.09329,44.4444,0.000725226
2.70634,44.4444,0.000952744
3.37773,44.4444,0.00118494
4.11011,44.4444,0.00142279
4.90614,44.4444,0.0016672
5.76846,44.4444,0.00191904
6.69974,44.4444,0.00217917
7.70262,44.4444,0.00244839
8.77976,44.4444,0.00272749
9.9338,44.4444,0.00301725
11.1674,44.4444,0.0033184
12.4832,44.4444,0.00363167
13.8839,44.4444,0.0039578
15.3721,44.4444,0.00429749
16.9504,44.4444,0.00465143
18.6216,44.4444,0.00502032
20.3883,44.4444,0.00540483
22.253,44.4444,0.00580566
24.2186,44.4444,0.00622346
26.2875,44.4444,0.00665891
28.4626,44.4444,0.00711268
30.7464,44.4444,0.00758543
33.1415,44.4444,0.00807781
35.6507,44.4444,0.00859048
38.2766,44.4444,0.0091241
41.0218,44.4444,0.00967931
43.889,44.4444,0.0102568
46.8809,44.4444,0.0108571
50,44.4444,0.011481
-2,47.929,-0.00274074
-1.99956,47.929,-0.00274024
-1.99646,47.929,-0.0027368
-1.98807,47.929,-0.00272745
-1.97171,47.929,-0.00270924
-1.94475,47.929,-0.00243955
-1.90453,47.929,-0.00239877
-1.8484,47.929,-0.00234187
-1.7737,47.929,-0.00207717
-1.67779,47.929,-0.00182651
-1.55801,47.929,-0.00172425
-1.41171,47.929,-0.00147367
-1.23624,47.929,-0.0012362
-1.02894,47.929,-0.00100841
-0.787172,47.929,-0.000780871
-0.508275,47.929,-0.00056712
-0.189598,47.929,-0.00035819
0.17151,47.929,-0.000150656
0.577701,47.929,5.69835e-05
1.03163,47.929,0.000265983
1.53594,47.929,0.000501367
2.09329,47.929,0.000725226
2.70634,47.929,0.000952744
3.37773,47.929,0.00118494
4.11011,47.929,0.00142279
4.90614,47.929,0.0016672
5.76846,47.929,0.00191904
6.69974,47.929,0.00217917
7.70262,47.929,0.00244839
8.77976,47.929,0.00272749
9.9338,47.929,0.00301725
11.1674,47.929,0.0033184
12.4832,47.929,0.00363167
13.8839,47.929,0.0039578
15.3721,47.929,0.00429749
16.9504,47.929,0.00465143
18.6216,47.929,0.00502032
20.3883,47.929,0.00540483
22.253,47.929,0.00580566
24.2186,47.929,0.00622346
26.2875,47.929,0.00665891
28.4626,47.929,0.00711268
30.7464,47.929,0.00758543
33.1415,47.929,0.00807781
35.6507,47.929,0.00859048
38.2766,47.929,0.0091241
41.0218,47.929,0.00967931
43.889,47.929,0.0102568
46.8809,47.929,0.0108571
50,47.929,0.011481
-2,51.545,-0.00274074
-1.99956,51.545,-0.00274024
-1.99646,51.545,-0.0027368
-1.98807,51.545,-0.00272745
-1.97171,51.545,-0.00270924
-1.94475,51.545,-0.00243955
-1.90453,51.545,-0.00239877
-1.8484,51.545,-0.00234187
-1.7737,51.545,-0.00207717
-1.67779,51.545,-0.00182651
-1.55801,51.545,-0.00172425
-1.41171,51.545,-0.00147367
-1.23624,51.545,-0.0012362
-1.02894,51.545,-0.00100841
-0.787172,51.545,-0.000780871
-0.508275,51.545,-0.00056712
-0.189598,51.545,-0.00035819
0.17151,51.545,-0.000150656
0.577701,51.545,5.69835e-05
1.03163,51.545,0.000265983
1.53594,51.545,0.000501367
2.09329,51.545,0.000725226
2.70634,51.545,0.000952744
3.37773,51.545,0.00118494
4.11011,51.545,0.00142279
4.90614,51.545,0.0016672
5.76846,51.545,0.00191904
6.69974,51.545,0.00217917
7.70262,51.545,0.00244839
8.77976,51.545,0.00272749
9.9338,51.545,0.00301725
11.1674,51.545,0.0033184
12.4832,51.545,0.00363167
13.8839,51.545,0.0039578
15.3721,51.545,0.00429749
16.9504,51.545,0.00465143
18.6216,51.545,0.00502032
20.3883,51.545,0.00540483
22.253,51.545,0.00580566
24.2186,51.545,0.00622346
26.2875,51.545,0.00665891
28.4626,51.545,0.00711268
30.7464,51.545,0.00758543
33.1415,51.545,0.00807781
35.6507,51.545,0.00859048
38.2766,51.545,0.0091241
41.0218,51.545,0.00967931
43.889,51.545,0.0102568
46.8809,51.545,0.0108571
50,51.545,0.011481
-2,55.2926,-0.00274074
-1.99956,55.2926,-0.00274024
-1.99646,55.2926,-0.0027368
-1.98807,55.2926,-0.00272745
-1.97171,55.2926,-0.00270924
-1.94475,55.2926,-0.00243955
-1.90453,55.2926,-0.00239877
-1.8484,55.2926,-0.00234187
-1.7737,55.2926,-0.00207717
